advert_id;source;title;make;model;year;engine;gearbox;cc;power;power_kw;mileage;currency;price;estimated_price;save_diff;extra_charge;discount;increase;price_in_eur;estimated_price_in_eur;save_diff_in_eur;extra_charge_in_eur;equipment;url;created_on;updated_on
15173795-autouncle.fr;autouncle.fr;Audi Q3 Q3- VIVA215880534;Audi;Q3;2023;Hybrid;Automatic;0;150;110;16798;EUR;44468;48338;3870;0;8.01;0;44468;48338;3870;0;4wd,climate control,parking,isofix,gps,auto dimming mirror,sport seats,rain sensor,distance control;https://www.autouncle.fr/en/outgoing_link/vivacar-fr/15173795/20560366;2024-09-08;
15146834-autouncle.fr;autouncle.fr;Audi Q3 35 TFSI 150 ch;Audi;Q3;2023;Petrol;Manual;1500;150;110;13282;EUR;36800;42474;5674;0;13.36;0;36800;42474;5674;0;particle filter,climate control,parking,stop and go,lane warning,isofix,gps,esp,anti spin,driver alert,el seats,auto dimming mirror,sport seats,;https://www.autouncle.fr/en/outgoing_link/auto-selection-com/15146834/20589003;2024-09-08;
15186478-autouncle.fr;autouncle.fr;Audi Q3 35 TDI 150 ch;Audi;Q3;2022;Diesel;Manual;2000;150;110;39823;EUR;35430;39078;3648;0;9.34;0;35430;39078;3648;0;4wd,climate control,parking,stop and go,isofix,gps,esp,anti spin,driver alert,rain sensor,distance control;https://www.autouncle.fr/en/outgoing_link/auto-selection-com/15186478/20578842;2024-09-08;
15192254-autouncle.fr;autouncle.fr;Audi Q3 40 Tfsi 190 Ch Bva Quattro;Audi;Q3;2020;Petrol;Automatic;2000;190;139;58267;EUR;34194;37679;3485;0;9.25;0;34194;37679;3485;0;4wd,climate control,parking,stop and go,lane warning,isofix,gps,esp,anti spin,el seats,rain sensor;https://www.autouncle.fr/en/outgoing_link/reezocar-com/15192254/20587961;2024-09-08;
15187518-autouncle.fr;autouncle.fr;Audi Q3 40 TFSI 190 ch BVA Quattro;Audi;Q3;2020;Petrol;Automatic;2000;190;139;58267;EUR;30940;37679;6739;0;17.89;0;30940;37679;6739;0;4wd,climate control,parking,stop and go,lane warning,gps,esp,anti spin,el seats,rain sensor;https://www.autouncle.fr/en/outgoing_link/auto-selection-com/15187518/20580329;2024-09-08;
15123301-autouncle.fr;autouncle.fr;Audi Q3 Advanced 35 TFSI 110 kW (150 ch) 6 vitesses;Audi;Q3;2022;Petrol;Manual;1500;150;110;40125;EUR;31792;36661;4869;0;13.28;0;31792;36661;4869;0;4wd,parking,stop and go,isofix,gps,esp,anti spin,auto dimming mirror,sport seats,rain sensor,distance control;https://www.autouncle.fr/en/outgoing_link/audi/15123301/20484536;2024-09-02;
15189252-autouncle.fr;autouncle.fr;Audi Q3 40 TFSI 190 ch BVA Quattro;Audi;Q3;2019;Petrol;Automatic;2000;190;139;37318;EUR;31879;37138;5259;0;14.16;0;31879;37138;5259;0;4wd,climate control,parking,stop and go,isofix,gps,esp,anti spin,el seats,auto dimming mirror,sport seats,rain sensor,distance control;https://www.autouncle.fr/en/outgoing_link/auto-selection-com/15189252/20582942;2024-09-08;
15189241-autouncle.fr;autouncle.fr;Audi Q3 40 TFSI 190 ch BVA Quattro;Audi;Q3;2019;Petrol;Automatic;2000;190;139;42771;EUR;31880;37226;5346;0;14.36;0;31880;37226;5346;0;4wd,particle filter,climate control,parking,stop and go,lane warning,isofix,gps,esp,anti spin,el seats,auto dimming mirror,sport seats,rain sens;https://www.autouncle.fr/en/outgoing_link/auto-selection-com/15189241/20582929;2024-09-08;
15192504-autouncle.fr;autouncle.fr;Audi Q5 45 Tfsi 265 Bva Quattro;Audi;Q5;2023;Petrol;Automatic;2000;265;194;28496;EUR;51763;59531;7768;0;13.05;0;51763;59531;7768;0;4wd,particle filter,climate control,parking,stop and go,lane warning,isofix,gps,esp,anti spin,driver alert,el seats,auto dimming mirror,rain sen;https://www.autouncle.fr/en/outgoing_link/reezocar-com/15192504/20588298;2024-09-08;
15173796-autouncle.fr;autouncle.fr;Audi Q5 - VIVA216427922;Audi;Q5;2023;Hybrid;Automatic;0;265;194;16558;EUR;58480;64747;6267;0;9.68;0;58480;64747;6267;0;4wd,glass roof,climate control,parking,stop and go,isofix,gps,esp,anti spin,auto dimming mirror,sport seats,rain sensor,distance control;https://www.autouncle.fr/en/outgoing_link/vivacar-fr/15173796/20560367;2024-09-08;
15087014-autouncle.fr;autouncle.fr;Audi Q5 50 TDI 286 BVA Quattro;Audi;Q5;2021;Diesel;Automatic;2000;286;210;76617;EUR;46100;49987;3887;0;7.78;0;46100;49987;3887;0;4wd,particle filter,glass roof,climate control,parking,sunroof,stop and go,isofix,gps,esp,anti spin,sport package,el seats,distance control;https://www.autouncle.fr/en/outgoing_link/auto-selection-com/15087014/20564597;2024-09-08;
15192421-autouncle.fr;autouncle.fr;Audi Q5 55 Tfsie 367 Bva Quattro;Audi;Q5;2021;Hybrid;Automatic;0;367;269;74016;EUR;41981;45940;3959;0;8.62;0;41981;45940;3959;0;4wd,particle filter,climate control,parking,stop and go,isofix,gps,esp,anti spin,sport package,el seats,auto dimming mirror,sport seats,rain sen;https://www.autouncle.fr/en/outgoing_link/reezocar-com/15192421/20588181;2024-09-08;
15192393-autouncle.fr;autouncle.fr;Audi Q5 55 Tfsie 367 Bva Quattro;Audi;Q5;2021;Hybrid;Automatic;0;367;269;64539;EUR;41954;47070;5116;0;10.87;0;41954;47070;5116;0;4wd,climate control,parking,isofix,gps,esp,anti spin,sport package,el seats,auto dimming mirror,sport seats,distance control;https://www.autouncle.fr/en/outgoing_link/reezocar-com/15192393/20588144;2024-09-08;
15179200-autouncle.fr;autouncle.fr;Audi Q5 TDI 204 BVA Quattro;Audi;Q5;2020;Diesel;Automatic;2000;204;150;74532;EUR;37500;41516;4016;0;9.67;0;37500;41516;4016;0;4wd,particle filter,climate control,parking,stop and go,lane warning,isofix,gps,esp,anti spin,headup display,sport package,el seats,auto dimming;https://www.autouncle.fr/en/outgoing_link/auto-selection-com/15179200/20568647;2024-09-08;
8798931-autouncle.nl;autouncle.nl;Audi Q5 50 TFSI e quattro HYBRID 299PK PRO-LINE S-LINE NAV;Audi;Q5;2020;Hybrid;Automatic;2000;299;219;37490;EUR;41745;45458;3713;0;8.17;0;41745;45458;3713;0;4wd,climate control,removable tow bar,stop and go,isofix,gps,esp,xenon,auto dimming mirror,rain sensor,distance control,is service ok;https://www.autouncle.nl/en/outgoing_link/nederlandmobiel-nl/8798931/18377412;2024-09-08;
15191652-autouncle.fr;autouncle.fr;Audi Q5 35 Tdi 163 Bva;Audi;Q5;2022;Diesel;Automatic;2000;163;119;17424;EUR;47015;51360;4345;0;8.46;0;47015;51360;4345;0;particle filter,climate control,parking,stop and go,lane warning,isofix,gps,esp,anti spin,el seats,auto dimming mirror,rain sensor,distance control;https://www.autouncle.fr/en/outgoing_link/reezocar-com/15191652/20587105;2024-09-08;
15191160-autouncle.fr;autouncle.fr;Audi Q5 40 Tdi 204 Bva Quattro;Audi;Q5;2022;Diesel;Automatic;2000;204;150;44356;EUR;45475;50402;4927;0;9.78;0;45475;50402;4927;0;4wd,particle filter,climate control,parking,stop and go,lane warning,isofix,gps,esp,anti spin,el seats,auto dimming mirror,sport seats,rain sens;https://www.autouncle.fr/en/outgoing_link/reezocar-com/15191160/20586225;2024-09-08;
15191157-autouncle.fr;autouncle.fr;Audi Q5 35 Tdi 163 Bva;Audi;Q5;2022;Diesel;Automatic;2000;163;119;22527;EUR;46563;50752;4189;0;8.25;0;46563;50752;4189;0;particle filter,climate control,parking,stop and go,lane warning,isofix,gps,esp,anti spin,el seats,auto dimming mirror,rain sensor,distance control;https://www.autouncle.fr/en/outgoing_link/reezocar-com/15191157/20586220;2024-09-08;
15142126-autouncle.fr;autouncle.fr;Audi Q5 2.0 TDI Clean Diesel 190 Quattro Sport Design;Audi;Q5;2015;Diesel;Manual;2000;190;139;160864;EUR;15990;19125;3135;0;16.39;0;15990;19125;3135;0;4wd,aircondition,parking,isofix,esp,anti spin,xenon,el seats;https://www.autouncle.fr/en/outgoing_link/auto-selection-com/15142126/20513556;2024-09-02;
5416787-autouncle.ch;autouncle.ch;Audi Q7 3.0 TDI 7 Plätzer / quattro tiptronic;Audi;Q7;2015;Diesel;Automatic;3000;272;200;140080;CHF;29900;34521;4621;0;13.39;0;31817;36734;4917;0;4wd,glass roof,gps,distance control;https://www.autouncle.ch/en/outgoing_link/autoscout24-ch/5416787/7186054;2024-09-02;
15192758-autouncle.fr;autouncle.fr;Audi Q7 45 Tdi 231 Bva Quattro 5pl;Audi;Q7;2020;Diesel;Automatic;3000;231;169;41300;EUR;62302;68507;6205;0;9.06;0;62302;68507;6205;0;4wd,particle filter,climate control,parking,stop and go,lane warning,isofix,gps,esp,anti spin,sport package,el seats,auto dimming mirror,sport s;https://www.autouncle.fr/en/outgoing_link/reezocar-com/15192758/20588722;2024-09-08;
15192284-autouncle.fr;autouncle.fr;Audi Q7 55 Tfsi 340 Bva Quattro 5pl;Audi;Q7;2020;Petrol;Automatic;3000;340;250;26000;EUR;63775;71221;7446;0;10.45;0;63775;71221;7446;0;4wd,particle filter,glass roof,climate control,parking,stop and go,lane warning,isofix,gps,esp,anti spin,headup display,driver alert,el seats,ha;https://www.autouncle.fr/en/outgoing_link/reezocar-com/15192284/20587993;2024-09-08;
15181439-autouncle.fr;autouncle.fr;Audi Q7 55 TFSI 340 BVA Quattro 5pl;Audi;Q7;2020;Petrol;Automatic;3000;340;250;28000;EUR;65800;70901;5101;0;7.19;0;65800;70901;5101;0;4wd,particle filter,glass roof,climate control,parking,stop and go,lane warning,isofix,gps,esp,anti spin,headup display,driver alert,sport packa;https://www.autouncle.fr/en/outgoing_link/auto-selection-com/15181439/20571686;2024-09-08;
15193372-autouncle.fr;autouncle.fr;Audi Q7 55 Tfsi 340 Bva Quattro 5pl;Audi;Q7;2021;Petrol;Automatic;3000;340;250;25840;EUR;69349;75022;5673;0;7.56;0;69349;75022;5673;0;4wd,particle filter,climate control,parking,stop and go,lane warning,isofix,gps,esp,anti spin,sport package,el seats,auto dimming mirror,sport s;https://www.autouncle.fr/en/outgoing_link/reezocar-com/15193372/20589827;2024-09-08;
15192996-autouncle.fr;autouncle.fr;Audi Q7 50 Tdi 286 Bva Quattro 5pl;Audi;Q7;2021;Diesel;Automatic;3000;286;210;71950;EUR;58080;65983;7903;0;11.98;0;58080;65983;7903;0;4wd,climate control,parking,stop and go,lane warning,gps,esp,anti spin,el seats,auto dimming mirror,sport seats,rain sensor,distance control;https://www.autouncle.fr/en/outgoing_link/reezocar-com/15192996/20589146;2024-09-08;
15192481-autouncle.fr;autouncle.fr;Audi Q7 55 Tfsi E 380 Bva Quattro;Audi;Q7;2021;Petrol;Automatic;3000;381;280;55446;EUR;62428;68890;6462;0;9.38;0;62428;68890;6462;0;4wd,climate control,parking,lane warning,isofix,gps,esp,anti spin,sport package,el seats,auto dimming mirror,sport seats,rain sensor,distance co;https://www.autouncle.fr/en/outgoing_link/reezocar-com/15192481/20588269;2024-09-08;
5072785-autouncle.ro;autouncle.ro;Audi Q7 3.0 TDI e-tron quattro tiptronic;Audi;Q7;2017;Diesel;Automatic;3000;258;189;189500;EUR;31599;35256;3657;0;10.37;0;31599;35256;3657;0;4wd,full leather,pilot,glass roof,climate control,parking,tow bar,stop and go,lane warning,isofix,gps,esp,xenon,el seats,sport seats;https://www.autouncle.ro/en/outgoing_link/autovit/5072785/5880919;2024-09-08;
14819032-autouncle.fr;autouncle.fr;Audi Q8 Q855 TFSI e 381 Tiptronic 8 Quattro;Audi;Q8;2023;Petrol;Automatic;3000;340;250;27875;EUR;83900;89738;5838;0;6.51;0;83900;89738;5838;0;4wd,climate control,parking,stop and go,isofix,gps,auto dimming mirror,sport seats,distance control;https://www.autouncle.fr/en/outgoing_link/heycar-fr/14819032/20005875;2024-09-04;
15192137-autouncle.fr;autouncle.fr;Audi Q8 45 Tdi 231 Bva Quattro;Audi;Q8;2023;Diesel;Automatic;3000;231;169;26940;EUR;68887;77506;8619;0;11.12;0;68887;77506;8619;0;4wd,particle filter,glass roof,climate control,parking,stop and go,lane warning,isofix,gps,el seats,auto dimming mirror,distance control;https://www.autouncle.fr/en/outgoing_link/reezocar-com/15192137/20587778;2024-09-08;
15189759-autouncle.fr;autouncle.fr;Audi R8 Coupé V10 Plus 5.2 FSI 610 BVA Quattro;Audi;R8 Coupé;2015;Petrol;Automatic;5200;610;448;78000;EUR;116500;125034;8534;0;6.83;0;116500;125034;8534;0;4wd,aircondition,parking,stop and go,gps,esp,anti spin,driver alert,el seats,auto dimming mirror,sport seats,rain sensor,distance control;https://www.autouncle.fr/en/outgoing_link/auto-selection-com/15189759/20583738;2024-09-08;
15193379-autouncle.fr;autouncle.fr;Audi RS3 2.5 Tfsi 400 Ch Bva;Audi;RS3;2021;Petrol;Automatic;2500;400;294;40533;EUR;60584;65505;4921;0;7.51;0;60584;65505;4921;0;4wd,particle filter,climate control,parking,stop and go,lane warning,isofix,gps,esp,anti spin,driver alert,el seats,auto dimming mirror,sport se;https://www.autouncle.fr/en/outgoing_link/reezocar-com/15193379/20589834;2024-09-08;
15193371-autouncle.fr;autouncle.fr;Audi RS3 2.5 Tfsi 400 Ch Bva;Audi;RS3;2021;Petrol;Automatic;2500;400;294;46449;EUR;58082;66163;8081;0;12.21;0;58082;66163;8081;0;4wd,climate control,parking,stop and go,lane warning,isofix,gps,esp,anti spin,driver alert,el seats,auto dimming mirror,sport seats,rain sensor,;https://www.autouncle.fr/en/outgoing_link/reezocar-com/15193371/20589826;2024-09-08;
15183595-autouncle.fr;autouncle.fr;Audi RS4 Avant V6 2.9 TFSI 450 ch BVA Quattro;Audi;RS4;2020;Petrol;Automatic;2900;450;330;58015;EUR;67890;75660;7770;0;10.27;0;67890;75660;7770;0;4wd,particle filter,glass roof,aircondition,parking,stop and go,lane warning,gps,esp,anti spin,headup display,driver alert,el seats,auto dimming;https://www.autouncle.fr/en/outgoing_link/auto-selection-com/15183595/20574505;2024-09-08;
15192956-autouncle.fr;autouncle.fr;Audi RS4 V6 2.9 Tfsi 450 Ch Bva Quattro;Audi;RS4;2022;Petrol;Automatic;2900;450;330;24775;EUR;80822;85710;4888;0;5.70;0;80822;85710;4888;0;4wd,particle filter,glass roof,climate control,parking,sunroof,stop and go,lane warning,isofix,gps,sport package,el seats,sport seats,distance c;https://www.autouncle.fr/en/outgoing_link/reezocar-com/15192956/20589093;2024-09-08;
8753575-autouncle.nl;autouncle.nl;Audi RS4 Avant 2.9 TFSI Quattro *HUD*B&O*360camera*ACC*Pano;Audi;RS4;2018;Petrol;Automatic;2900;451;331;127369;EUR;54950;59072;4122;0;6.98;0;54950;59072;4122;0;4wd,full leather,glass roof,climate control,parking,stop and go,lane warning,isofix,gps,esp,headup display,el seats,auto dimming mirror,sport se;https://www.autouncle.nl/en/outgoing_link/nederlandmobiel-nl/8753575/18286823;2024-09-02;
15192242-autouncle.fr;autouncle.fr;Audi RS4 V6 2.9 Tfsi 450 Ch Bva Quattro;Audi;RS4;2020;Petrol;Automatic;2900;450;330;40970;EUR;71127;78004;6877;0;8.82;0;71127;78004;6877;0;4wd,particle filter,glass roof,climate control,parking,stop and go,lane warning,isofix,gps,esp,anti spin,headup display,el seats,auto dimming mi;https://www.autouncle.fr/en/outgoing_link/reezocar-com/15192242/20587935;2024-09-08;
15193394-autouncle.fr;autouncle.fr;Audi RS5 V6 2.9 Tfsi 450 Bva Quattro;Audi;RS5;2021;Petrol;Automatic;2900;450;330;43150;EUR;69972;76269;6297;0;8.26;0;69972;76269;6297;0;4wd,particle filter,climate control,parking,stop and go,lane warning,isofix,gps,esp,anti spin,driver alert,el seats,sport seats,rain sensor,;https://www.autouncle.fr/en/outgoing_link/reezocar-com/15193394/20589852;2024-09-08;
15179124-autouncle.fr;autouncle.fr;Audi RS5 V6 2.9 TFSi 450 BVA Quattro;Audi;RS5;2018;Petrol;Automatic;2900;450;330;49481;EUR;61400;67016;5616;0;8.38;0;61400;67016;5616;0;4wd,climate control,parking,stop and go,lane warning,isofix,gps,esp,anti spin,headup display,driver alert,sport package,el seats,auto dimming mi;https://www.autouncle.fr/en/outgoing_link/auto-selection-com/15179124/20568565;2024-09-08;
15190744-autouncle.fr;autouncle.fr;Audi RS5 II 2.9 V6 TFSI 450ch quattro tiptronic 8;Audi;RS5;2018;Petrol;Automatic;2900;451;331;76000;EUR;56990;62473;5483;0;8.78;0;56990;62473;5483;0;4wd,climate control,parking,sunroof,isofix,gps,esp,anti spin,headup display,driver alert,el seats,auto dimming mirror,sport seats,rain sensor,ha;https://www.autouncle.fr/en/outgoing_link/autoscout24/15190744/20586177;2024-09-08;
15183596-autouncle.fr;autouncle.fr;Audi RS6 Avant V8 4.0 TFSI 600 BVA Quattro;Audi;RS6;2020;Petrol;Automatic;4000;600;441;49965;EUR;104800;110663;5863;0;5.30;0;104800;110663;5863;0;4wd,particle filter,climate control,parking,stop and go,lane warning,isofix,gps,esp,anti spin,headup display,driver alert,el seats,auto dimming ;https://www.autouncle.fr/en/outgoing_link/auto-selection-com/15183596/20574506;2024-09-08;
15178388-autouncle.fr;autouncle.fr;Audi RS6 Avant V8 4.0 TFSI 600 BVA Quattro;Audi;RS6;2021;Petrol;Automatic;4000;600;441;78715;EUR;105300;113205;7905;0;6.98;0;105300;113205;7905;0;4wd,glass roof,climate control,parking,sunroof,stop and go,lane warning,isofix,gps,esp,anti spin,headup display,driver alert,el seats,auto d;https://www.autouncle.fr/en/outgoing_link/auto-selection-com/15178388/20567617;2024-09-08;
15179597-autouncle.fr;autouncle.fr;Audi RS Q3 2.5 TFSI 400 ch BVA;Audi;RS Q3;2021;Petrol;Automatic;2500;400;294;40533;EUR;56482;63192;6710;0;10.62;0;56482;63192;6710;0;4wd,particle filter,climate control,parking,stop and go,lane warning,isofix,gps,esp,anti spin,driver alert,el seats,auto dimming mirror,sport se;https://www.autouncle.fr/en/outgoing_link/auto-selection-com/15179597/20569212;2024-09-08;
15181298-autouncle.fr;autouncle.fr;Audi RS Q3 2.5 TFSI 400 ch BVA;Audi;RS Q3;2020;Petrol;Automatic;2500;400;294;60158;EUR;52580;59896;7316;0;12.21;0;52580;59896;7316;0;4wd,particle filter,climate control,parking,stop and go,lane warning,gps,esp,anti spin,el seats,auto dimming mirror,sport seats,rain sensor,dist;https://www.autouncle.fr/en/outgoing_link/auto-selection-com/15181298/20571504;2024-09-08;
15190946-autouncle.fr;autouncle.fr;Audi RS Q3 2.5 TFSI 400 ch BVA;Audi;RS Q3;2021;Petrol;Automatic;2500;400;294;36093;EUR;55900;63781;7881;0;12.36;0;55900;63781;7881;0;4wd,particle filter,climate control,parking,stop and go,lane warning,isofix,gps,esp,anti spin,el seats,auto dimming mirror,sport seats,rain sens;https://www.autouncle.fr/en/outgoing_link/auto-selection-com/15190946/20585920;2024-09-08;
15187515-autouncle.fr;autouncle.fr;Audi RS Q3 2.5 TFSI 400 ch BVA;Audi;RS Q3;2020;Petrol;Automatic;2500;400;294;26100;EUR;56200;64419;8219;0;12.76;0;56200;64419;8219;0;4wd,particle filter,climate control,parking,stop and go,lane warning,isofix,gps,esp,anti spin,el seats,auto dimming mirror,sport seats,rain sens;https://www.autouncle.fr/en/outgoing_link/auto-selection-com/15187515/20580326;2024-09-08;
15193395-autouncle.fr;autouncle.fr;Audi RS Q8 Tfsi 600 Ch Bva Quattro;Audi;RS Q8;2021;Petrol;Automatic;4000;600;441;62224;EUR;113868;122643;8775;0;7.15;0;113868;122643;8775;0;4wd,particle filter,climate control,parking,stop and go,lane warning,isofix,gps,esp,anti spin,driver alert,el seats,auto dimming mirror,sport se;https://www.autouncle.fr/en/outgoing_link/reezocar-com/15193395/20589853;2024-09-08;
15192627-autouncle.fr;autouncle.fr;Audi RS Q8 Tfsi 600 Ch Bva Quattro;Audi;RS Q8;2020;Petrol;Automatic;4000;600;441;55418;EUR;122536;128909;6373;0;4.94;0;122536;128909;6373;0;4wd,glass roof,climate control,parking,sunroof,stop and go,lane warning,isofix,gps,esp,anti spin,headup display,driver alert,el seats,auto d;https://www.autouncle.fr/en/outgoing_link/reezocar-com/15192627/20588494;2024-09-08;
15193443-autouncle.fr;autouncle.fr;Audi RS Q8 Tfsi 600 Ch Bva Quattro;Audi;RS Q8;2021;Petrol;Automatic;4000;600;441;39680;EUR;122536;133944;11408;0;8.52;0;122536;133944;11408;0;4wd,particle filter,glass roof,climate control,parking,sunroof,stop and go,lane warning,isofix,gps,esp,anti spin,headup display,driver alert,has;https://www.autouncle.fr/en/outgoing_link/reezocar-com/15193443/20589927;2024-09-08;
15172880-autouncle.fr;autouncle.fr;Audi S3 Berline TFSI 310 BVA Quattro;Audi;S3;2022;Petrol;Automatic;2000;310;228;46276;EUR;40900;47146;6246;0;13.25;0;40900;47146;6246;0;4wd,particle filter,climate control,parking,stop and go,lane warning,isofix,gps,esp,anti spin,el seats,sport seats,rain sensor,distance control;https://www.autouncle.fr/en/outgoing_link/auto-selection-com/15172880/20559075;2024-09-06;
15172881-autouncle.fr;autouncle.fr;Audi S3 Sportback TFSI 310 BVA Quattro;Audi;S3 Sportback;2022;Petrol;Automatic;2000;310;228;18500;EUR;44900;49249;4349;0;8.83;0;44900;49249;4349;0;4wd,particle filter,climate control,parking,stop and go,lane warning,isofix,gps,esp,anti spin,driver alert,sport package,el seats,auto dimming m;https://www.autouncle.fr/en/outgoing_link/auto-selection-com/15172881/20559310;2024-09-06;
